rule_chain,node_name,node_type,status,output_field,source_fields,source_params,tinyexpr,tinyexpr_suggested,multi_output_sibling_fields,reason,original_code
PrismRC,Umbrales,TbTransformMsgNode,needs_manual_review,,,,,,,"contiene if/else o ternario -- tinyexpr no tiene control de flujo, requiere decisión manual de cómo modelarlo (o si corresponde partir en 2 fórmulas + alarma)","var valor=parseFloat(msg.inc_dist_vector)
if(metadata.cs_tipomedida=='Incremental Diario' && metadata.cs_orientacion=='Horizontal' && metadata.cs_parametro=='Distancia'){valor=parseFloat(msg.inc_dist_hor_dia)}
if(metadata.cs_tipomedida=='Incremental Diario' && metadata.cs_orientacion=='Vertical' && metadata.cs_parametro=='Distancia'){valor=parseFloat(msg.inc_dis_ver_dia)}
if(metadata.cs_tipomedida=='Incremental Diario' && metadata.cs_orientacion=='Vector Resultante' && metadata.cs_parametro=='Distancia'){valor=parseFloat(msg.inc_dist_vector_dia)}

if(metadata.cs_tipomedida=='Incremental' && metadata.cs_orientacion=='Horizontal' && metadata.cs_parametro=='Distancia'){valor=parseFloat(msg.inc_dist_hor)}
if(metadata.cs_tipomedida=='Incremental' && metadata.cs_orientacion=='Horizontal' && metadata.cs_parametro=='Velocidad'){valor=parseFloat(msg.inc_vel_hor)}
if(metadata.cs_tipomedida=='Incremental' && metadata.cs_orientacion=='Vertical' && metadata.cs_parametro=='Distancia'){valor=parseFloat(msg.inc_dis_ver)}
if(metadata.cs_tipomedida=='Incremental' && metadata.cs_orientacion=='Vertical' && metadata.cs_parametro=='Velocidad'){valor=parseFloat(msg.inc_vel_ver)}
if(metadata.cs_tipomedida=='Incremental' && metadata.cs_orientacion=='Vector Resultante' && metadata.cs_parametro=='Distancia'){valor=parseFloat(msg.inc_dist_vector)}
if(metadata.cs_tipomedida=='Incremental' && metadata.cs_orientacion=='Vector Resultante' && metadata.cs_parametro=='Velocidad'){valor=parseFloat(msg.inc_vel_vector)}


if(metadata.cs_tipomedida=='Acumulado' && metadata.cs_orientacion=='Horizontal' && metadata.cs_parametro=='Distancia'){valor=parseFloat(msg.acu_dist_hor)}
if(metadata.cs_tipomedida=='Acumulado' && metadata.cs_orientacion=='Horizontal' && metadata.cs_parametro=='Velocidad'){valor=parseFloat(msg.acu_vel_hor)}
if(metadata.cs_tipomedida=='Acumulado' && metadata.cs_orientacion=='Vertical' && metadata.cs_parametro=='Distancia'){valor=parseFloat(msg.acu_dis_vert)}
if(metadata.cs_tipomedida=='Acumulado' && metadata.cs_orientacion=='Vertical' && metadata.cs_parametro=='Velocidad'){valor=parseFloat(msg.acu_vel_vert)}
if(metadata.cs_tipomedida=='Acumulado' && metadata.cs_orientacion=='Vector Resultante' && metadata.cs_parametro=='Distancia'){valor=parseFloat(msg.acu_dis_vector)}
if(metadata.cs_tipomedida=='Acumulado' && metadata.cs_orientacion=='Vector Resultante' && metadata.cs_parametro=='Velocidad'){valor=parseFloat(msg.acu_vel_vector)}

if(metadata.cs_parametro=='Distancia'){
    if(metadata.cs_unidad1=='mm'){valor=valor*10}
    if(metadata.cs_unidad1=='m'){valor=valor/10}
}

if(metadata.cs_parametro=='Velocidad'){
    if(metadata.cs_unidad2=='mm/dia'){valor=valor*10}
    if(metadata.cs_unidad2=='m/dia'){valor=valor/10}
}

msg.valor=valor
msg.orientacion=metadata.cs_orientacion
msg.parametro=metadata.cs_parametro
msg.tipomedida=metadata.cs_tipomedida
msg.unidad1=metadata.cs_unidad1
msg.unidad2=metadata.cs_unidad2
if(metadata.cs_parametro=='Distancia'){
    msg.valorbasado=metadata.cs_orientacion+'|'+metadata.cs_parametro+'|'+metadata.cs_tipomedida+'|'+metadata.cs_unidad1

}
else{
   msg.valorbasado=metadata.cs_orientacion+'|'+metadata.cs_parametro+'|'+metadata.cs_tipomedida+'|'+metadata.cs_unidad2
}

var colores=['#ff99cc','#ff0000','#faa34c','#ffff00','#ff00ff','#c653ff','#00ffff','#0000ff','#19ff81']



if(valor<parseFloat(metadata.cs_umbral9)){msg.colorumbral=colores[0];msg.umbralactivo=9}
if(valor<parseFloat(metadata.cs_umbral8)){msg.colorumbral=colores[1];msg.umbralactivo=8}
if(valor<parseFloat(metadata.cs_umbral7)){msg.colorumbral=colores[2];msg.umbralactivo=7}
if(valor<parseFloat(metadata.cs_umbral6)){msg.colorumbral=colores[3];msg.umbralactivo=6}
if(valor<parseFloat(metadata.cs_umbral5)){msg.colorumbral=colores[4];msg.umbralactivo=5}
if(valor<parseFloat(metadata.cs_umbral4)){msg.colorumbral=colores[5];msg.umbralactivo=4}
if(valor<parseFloat(metadata.cs_umbral3)){msg.colorumbral=colores[6];msg.umbralactivo=3}
if(valor<parseFloat(metadata.cs_umbral2)){msg.colorumbral=colores[7];msg.umbralactivo=2}
if(valor<parseFloat(metadata.cs_umbral1)){msg.colorumbral=colores[8];msg.umbralactivo=1}

return {msg: msg, metadata: metadata, msgType: msgType};"
PrismRC,Valida email existe,TbJsFilterNode,not_a_formula,,,,,,,"nodo de filtro/switch (compuerta booleana o enrutamiento), no calcula un valor de telemetría","if ((typeof metadata.ss_alert_email == 'undefined') || (typeof metadata.ss_alert_phone == 'undefined')){
    
    return false
}
else{
    
     if(msg.tipo_alerta_actual==msg.tipo_alerta_anterior){
        
        return false
    }
    else{
        
        return true
    }
}"
Prismas,Accumulative,TbTransformMsgNode,needs_manual_review,,,,,,,"contiene if/else o ternario -- tinyexpr no tiene control de flujo, requiere decisión manual de cómo modelarlo (o si corresponde partir en 2 fórmulas + alarma)","var deltaE = msg.este - metadata.shared_este_inicial;
var deltaN = msg.norte - metadata.shared_norte_inicial;
var deltaZ = msg.elevacion - metadata.shared_elevacion_inicial;
// Distancia 3D
var componentes = [deltaE, deltaN, deltaZ];
var distancia = Math.sqrt(componentes.reduce(function(sum, val) {
    return sum + val * val;
}, 0));
// Azimut en grados (0° es Norte, 90° Este)
var azimut = Math.atan2(deltaE, deltaN) * (180 / Math.PI);
if (azimut < 0) azimut += 360;
// Ángulo de elevación o inclinación
var distanciaHorizontal = Math.sqrt(deltaE * deltaE + deltaN * deltaN);
var anguloRad = Math.atan2(deltaZ, distanciaHorizontal);
var elevacionAngulo = anguloRad * (180 / Math.PI);
// Agregar resultados al mensaje
msg.vector_acumulado = { deltaE: deltaE, deltaN: deltaN, deltaZ: deltaZ };
msg.acu_dis_vector = distancia.toFixed(3);
if (msg.este_inicial == 0) {
    // Caso especial: sin datos anteriores válidos
    msg.vector_acumulado = { deltaE: 0, deltaN: 0, deltaZ: 0, magnitud: ""0.000"" };
    msg.acu_dis_vector = ""0.000"";
}
msg.azimut=azimut;
return { msg: msg, metadata: metadata, msgType: msgType };"
Prismas,Generate attrs,TbTransformMsgNode,needs_manual_review,,,,,,,no se encontró ninguna asignación msg.<campo> = <expresión> reconocible,"var lat=parseFloat(metadata.ss_latitud);
var lon=parseFloat(metadata.ss_longitud);
var distance=0.5;
var points = [];
// Punto inicial
points.push([lat, lon]);
// Convertir el azimut a radianes
var angle = (msg.azimut * Math.PI) / 180;
// Aproximación de la conversión de km a grados
var d_lat = (distance * Math.cos(angle)) / 111;  // Latitud
var d_lon = (distance * Math.sin(angle)) / (111 * Math.cos(lat * Math.PI / 180));  // Longitud
// Punto en la dirección del azimut
points.push([lat + parseFloat(d_lat), lon + parseFloat(d_lon)]);
// Mismo punto inicial para cerrar el vector
points.push([lat, lon]);
return {msg: {'perimeter': points}, metadata: metadata, msgType: ""POST_ATTRIBUTES_REQUEST""};"
Prismas,Incremental V1,TbTransformMsgNode,needs_manual_review,,,,,,,"contiene if/else o ternario -- tinyexpr no tiene control de flujo, requiere decisión manual de cómo modelarlo (o si corresponde partir en 2 fórmulas + alarma)","var deltaE = msg.este - msg.este_anterior;
var deltaN = msg.norte - msg.norte_anterior;
var deltaZ = msg.elevacion - msg.elevacion_anterior;
// Distancia 3D
var componentes = [deltaE, deltaN, deltaZ];
var distancia = Math.sqrt(componentes.reduce(function(sum, val) {
    return sum + val * val;
}, 0));
// Azimut en grados (0° es Norte, 90° Este)
var azimut = Math.atan2(deltaE, deltaN) * (180 / Math.PI);
if (azimut < 0) azimut += 360;
// Ángulo de elevación o inclinación
var distanciaHorizontal = Math.sqrt(deltaE * deltaE + deltaN * deltaN);
var anguloRad = Math.atan2(deltaZ, distanciaHorizontal);
var elevacionAngulo = anguloRad * (180 / Math.PI);
// Agregar resultados al mensaje
msg.vector_incremental = { deltaE: deltaE, deltaN: deltaN, deltaZ: deltaZ };
msg.inc_dis_vector = distancia.toFixed(3);
if (msg.este_anterior == 0) {
    // Caso especial: sin datos anteriores válidos
    msg.vector_incremental = { deltaE: 0, deltaN: 0, deltaZ: 0, magnitud: ""0.000"" };
    msg.inc_dis_vector = ""0.000"";
}
return { msg: msg, metadata: metadata, msgType: msgType };"
Prismas,Incremental V2,TbTransformMsgNode,needs_manual_review,,,,,,,"contiene if/else o ternario -- tinyexpr no tiene control de flujo, requiere decisión manual de cómo modelarlo (o si corresponde partir en 2 fórmulas + alarma)","var esteAnterior = parseFloat(JSON.parse(metadata.este));
var norteAnterior = parseFloat(JSON.parse(metadata.norte));
var elevacionAnterior = parseFloat(JSON.parse(metadata.elevacion));
var deltaE = msg.este - esteAnterior;
var deltaN = msg.norte - norteAnterior;
var deltaZ = msg.elevacion - elevacionAnterior;
// Distancia 3D
var componentes = [deltaE, deltaN, deltaZ];
var distancia = Math.sqrt(componentes.reduce(function(sum, val) {
    return sum + val * val;
}, 0));
// Azimut en grados (0° es Norte, 90° Este)
var azimut = Math.atan2(deltaE, deltaN) * (180 / Math.PI);
if (azimut < 0) azimut += 360;
// Ángulo de elevación o inclinación
// var distanciaHorizontal = Math.sqrt(deltaE * deltaE + deltaN * deltaN);
// var anguloRad = Math.atan2(deltaZ, distanciaHorizontal);
// var elevacionAngulo = anguloRad * (180 / Math.PI);
// Agregar resultados al mensaje
msg.vector_incremental = { deltaE: deltaE, deltaN: deltaN, deltaZ: deltaZ };
msg.inc_dis_vector = distancia.toFixed(3);
if (msg.este_anterior == 0) {
    // Caso especial: sin datos anteriores válidos
    msg.vector_incremental = { deltaE: 0, deltaN: 0, deltaZ: 0, magnitud: ""0.000"" };
    msg.inc_dis_vector = ""0.000"";
}
return { msg: msg, metadata: metadata, msgType: msgType };"
Prismas,Validator,TbJsSwitchNode,not_a_formula,,,,,,,"nodo de filtro/switch (compuerta booleana o enrutamiento), no calcula un valor de telemetría","if (msgType === 'POST_TELEMETRY_REQUEST') {
    if (msg.hasOwnProperty('este_anterior') || msg.hasOwnProperty('norte_anterior') || msg.hasOwnProperty('elevacion_anterior')) {
        return ['automatizado'];
    } else {
        return['manual'];
    }
}"
Prueba,Filtro Rango Freq,TbJsFilterNode,not_a_formula,,,,,,,"nodo de filtro/switch (compuerta booleana o enrutamiento), no calcula un valor de telemetría","//msg.empresa=metadata.deviceName.substr(0,2);

if(msg.Freq<20000 && msg.Freq>100){
    return false
}
else{
    return true
}"
Prueba,Formula,TbTransformMsgNode,needs_manual_review,,,,,,,"contiene if/else o ternario -- tinyexpr no tiene control de flujo, requiere decisión manual de cómo modelarlo (o si corresponde partir en 2 fórmulas + alarma)","var newMsg={}
var offset
var factor_unidad = 1;
var constante = 1;

newMsg.resul_freq = ((parseFloat(msg.Freq) -parseFloat(metadata.shared_FreqIni))*parseFloat(metadata.shared_cf));


var Temperatura=msg.Temp

if ( parseFloat(msg.Temp) > 200) {
            
    newMsg.Temp_ohm=Temperatura
    
    var C0 = 1.40503E-03;
    var C1 = 2.36939E-04;
    var C3 = 1.01266E-07;
   
    var LnRTH = Math.log(parseFloat(msg.Temp));
    var VW_DegC = 1 / (C0 + C1 * LnRTH + C3 * LnRTH *
        LnRTH * LnRTH) - 273.15;
    
    Temperatura = parseFloat(VW_DegC);

    }
    
    
newMsg.resul_temp = ((parseFloat(Temperatura) -parseFloat(metadata.shared_TempIni))*parseFloat(metadata.shared_tk));

  

var result = (newMsg.resul_freq + newMsg.resul_temp);


if (metadata.shared_unidad == ""KPA"") {
    
    var constante = 101.972;
    var factor_unidad = 0.001;
}

 if (metadata.deviceType == 'settlement-cell') {

        newMsg.MPA = result;
        newMsg.MCA = parseFloat(newMsg.MPA) ; //Presion de poro 

    } else {

        newMsg.MPA = result * parseFloat(factor_unidad);
        newMsg.MCA = parseFloat(newMsg.MPA) * parseFloat(constante) + parseFloat(metadata.shared_offset); //Presion de poro

    }


var _mca = newMsg.MCA;

if (newMsg.MCA < 0) {
    _mca = 0;
}


if (metadata.deviceType == 'settlement-cell') {

    newMsg.ALT_INSTALL = parseFloat(metadata.shared_altitud);
    newMsg.ALT = parseFloat(newMsg.ALT_INSTALL) - Math.abs(newMsg.MCA);

} else {

    newMsg.ALT = _mca + parseFloat(metadata.shared_altitud);
    newMsg.ALT_INSTALL = parseFloat(metadata.shared_altitud);

}


return {
    msg: newMsg,
    metadata: metadata,
    msgType: msgType
};"
Prueba,Formula,TbTransformMsgNode,needs_manual_review,,,,,,,"contiene if/else o ternario -- tinyexpr no tiene control de flujo, requiere decisión manual de cómo modelarlo (o si corresponde partir en 2 fórmulas + alarma)","var newMsg = {};
var offset;
newMsg.resul_freq = ((parseFloat(msg.Freq) - parseFloat(metadata.shared_FreqIni)) * parseFloat(metadata.shared_cf));
var Frecuencia = msg.Freq;
var Temperatura = msg.Temp;
var offset = parseFloat(metadata.shared_offset);
if (parseFloat(msg.Temp) > 200) {
    newMsg.Temp_ohm = Temperatura;
    var C0 = 1.40503E-03;
    var C1 = 2.36939E-04;
    var C3 = 1.01266E-07;
    var LnRTH = Math.log(parseFloat(msg.Temp));
    var VW_DegC = 1 / (C0 + C1 * LnRTH + C3 * LnRTH * LnRTH * LnRTH) - 273.15;
    Temperatura = parseFloat(VW_DegC);
}
newMsg.Temp = Temperatura;
var var_a = parseFloat(metadata.shared_param_a);
var var_b = parseFloat(metadata.shared_param_b);
var var_c = parseFloat(metadata.shared_param_c);
var var_tk = parseFloat(metadata.shared_tk);
var var_TempIni = parseFloat(metadata.shared_TempIni);
var Temp = parseFloat(Temperatura);
if (metadata.shared_unidad == ""KPA"") {
    var D = 33.34689374;
    newMsg.MPA = ((var_a * Math.pow(Frecuencia, 2)) + (var_b * Frecuencia) + var_c + D - (var_tk * (var_TempIni - Temp)));
    newMsg.MCA = newMsg.MPA * 0.101972 + offset; //Presion de poro
}
if (metadata.shared_unidad == ""MPA"") {
    var D = 33.34689374;
    newMsg.MPA = ((var_a * Math.pow(Frecuencia, 2)) + (var_b * Frecuencia) + var_c + D - (var_tk * (var_TempIni - Temp))) / 1000;
    newMsg.MCA = newMsg.MPA * 101.972 + offset; //Presion de poro
}
if (metadata.shared_unidad == ""KPA"") {
    var factor_unidad = 0.001;
}
if (metadata.shared_unidad != ""METRO"") {
    var constante = 101.972;
}
var _mca = newMsg.MCA;
if (newMsg.MCA < 0) {
    _mca = 0;
}

// 17 Marzo Correccion del ALT en el caso settlement-cell
if (metadata.deviceType == 'settlement-cell') {
    newMsg.ALT_INSTALL = parseFloat(metadata.shared_altitud);
    newMsg.ALT = newMsg.ALT_INSTALL - Math.abs(newMsg.MCA);
} else {
    newMsg.NF = parseFloat(metadata.shared_profinstall) - newMsg.MCA;
    var a = parseFloat(metadata.shared_cotasuperficie);
    var b = parseFloat(metadata.shared_stickup);
    var c = parseFloat(metadata.shared_incli);
    newMsg.ALT = a - ((newMsg.NF - b) * Math.sin(c * Math.PI / 180));
    newMsg.ALT_INSTALL = parseFloat(metadata.shared_altitud);
}
return {
    msg: newMsg,
    metadata: metadata,
    msgType: msgType
};"
Prueba,Formula,TbTransformMsgNode,needs_manual_review,,,,,,,"contiene if/else o ternario -- tinyexpr no tiene control de flujo, requiere decisión manual de cómo modelarlo (o si corresponde partir en 2 fórmulas + alarma)","var newMsg = {};

var result = 0;
var factor_unidad = 1;
var constante = 1;

var with_temp = true;
var offset = 0;
var offset_bunits = 0;
var var_c0 = 0;
var var_c1 = 0;
var var_c2 = 0;
var var_c3 = 0;
var var_c4 = 0;
var var_c5 = 0;

newMsg.Freq_original = parseFloat(msg.Freq)



if ((typeof metadata.shared_offset_bunits != 'undefined') &&
    (parseFloat(metadata.shared_offset_bunits) !== 0.0)) {
    offset_bunits = parseFloat(metadata.shared_offset_bunits);
}

var Frecuencia = parseFloat(msg.Freq) + offset_bunits; //hz

newMsg.Freq = parseFloat(Frecuencia)



//Validacion de temperatura: SI NO HAY TEMPERATURA O ES NAN, no se considera en la formula
if ((typeof msg.Temp == 'undefined') || (msg.Temp == isNaN) ||
    (msg.Temp == 'NaN') || (msg.Temp == 'NAN')) {
    with_temp = false;

    //SI HAY TEMPERATURA, debe estar dentro de un rango válido
} else {

    if ((typeof metadata.shared_unidad_temp != 'undefined') &&
        (metadata.shared_unidad_temp == ""ohm"")) {
            
        
            
            var C0 = 1.40503E-03;
            var C1 = 2.36939E-04;
            var C3 = 1.01266E-07;
            
            newMsg.Temp_original=parseFloat(msg.Temp)
    
            var LnRTH = Math.log(parseFloat(msg.Temp));
            var VW_DegC = 1 / (C0 + C1 * LnRTH + C3 * LnRTH *
                LnRTH * LnRTH) - 273.15;
    
            msg.Temp = parseFloat(VW_DegC);
            newMsg.Temp = parseFloat(VW_DegC);
            newMsg.Temp_copy = parseFloat(VW_DegC);
            
        

        

    } else {
        //Rango válido para temperatura en Grados celcius entre (5°C y 40°C)
        if (parseFloat(msg.Temp) <= 5.0 || parseFloat(msg.Temp) >=
            40.0) {
            with_temp = false;
        }
    }
}

if ((typeof metadata.shared_offset != 'undefined') && (
        parseFloat(metadata.shared_offset) !== 0.0)) {
    offset = parseFloat(metadata.shared_offset);
}

if ((typeof metadata.shared_c0 != 'undefined') && (
        parseFloat(metadata.shared_c0) !== 0.0)) {
    var_c0 = parseFloat(metadata.shared_c0);
}

if ((typeof metadata.shared_c1 != 'undefined') && (
        parseFloat(metadata.shared_c1) !== 0.0)) {
    var_c1 = parseFloat(metadata.shared_c1);
}

if ((typeof metadata.shared_c2 != 'undefined') && (
        parseFloat(metadata.shared_c2) !== 0.0)) {
    var_c2 = parseFloat(metadata.shared_c2);
}

if ((typeof metadata.shared_c3 != 'undefined') && (
        parseFloat(metadata.shared_c3) !== 0.0)) {
    var_c3 = parseFloat(metadata.shared_c3);
}

if ((typeof metadata.shared_c4 != 'undefined') && (
        parseFloat(metadata.shared_c4) !== 0.0)) {
    var_c4= parseFloat(metadata.shared_c4);
}

if ((typeof metadata.shared_c5 != 'undefined') && (
        parseFloat(metadata.shared_c5) !== 0.0)) {
    var_c5= parseFloat(metadata.shared_c5);
}


if (metadata.shared_equation.substring(0, 6) == ""linear"") {
    
    
    
    //Linear A : P = G(R0 - Ri) + K(Ti - T0) + D
    //Linear B : P = G(Ri - R0) + K(Ti - T0) + D

    if (metadata.shared_equation == ""linear_a"") {
        //PARTE DE FORMULA: G(R0 - Ri)
        newMsg.resul_freq = ((parseFloat(metadata.shared_FreqIni) -
            parseFloat(Frecuencia)) * parseFloat(
            metadata.shared_cf));
    } else if (metadata.shared_equation == ""linear_b"") {
        //PARTE DE FORMULA: G(Ri - R0)
        newMsg.resul_freq = ((parseFloat(Frecuencia) -
                parseFloat(metadata.shared_FreqIni)) *
            parseFloat(metadata.shared_cf));
    }

    //PARTE DE FORMULA: K(Ti - T0)
    if (with_temp === true) {
        newMsg.resul_temp = ((parseFloat(msg.Temp) -
                parseFloat(metadata.shared_TempIni)) *
            parseFloat(metadata.shared_tk));
    } else {
        newMsg.resul_temp = parseFloat(0.0);
    }


    result = (newMsg.resul_freq + newMsg.resul_temp);

    // UNIDAD-VARIABLES KPA O MPA
    // SI ES MPA DEJAR NORMAL // SI ES KPA = DIVIDIR ENTRE 1000
    // MPA = KPA / 1000

    if (metadata.shared_unidad == ""KPA"") {
        factor_unidad = 0.001;
    }

    if (metadata.shared_unidad != ""METRO"") {
        constante = 101.972;
    }

    //16 Marzo Celda de asentamiento se quito factor unidad y constante

    if (metadata.deviceType == 'settlement-cell') {

        newMsg.MPA = result;
        newMsg.MCA = newMsg.MPA + offset; //Presion de poro 

    } else {

        newMsg.MPA = result * factor_unidad;
        newMsg.MCA = newMsg.MPA * constante + offset; //Presion de poro

    }
    

    //
  



} else if (metadata.shared_equation == ""polynomial_a1"") {

    //10215 Factor de conversion de Bar to mm
    //1013 Factor de 1Atomosfera a milibares
    var var_a = parseFloat(metadata.shared_param_a);
    var var_b = parseFloat(metadata.shared_param_b);
    var var_c = parseFloat(metadata.shared_param_c);

    var Barom = parseFloat(msg.PressKpa); //kpa


    result = (10215 * ((1013 - (Barom * 10)) / 1000 + ((
            var_a * Math.pow(Frecuencia, 2) +
            var_b * Frecuencia + var_c) * 0.01))) -
        parseFloat(metadata.shared_carga_ini);

    newMsg.MPA = result * factor_unidad;
    newMsg.MCA = newMsg.MPA * constante + offset; //Presion de poro

} else if (metadata.shared_equation == ""polynomial_a"") {

    var var_a = parseFloat(metadata.shared_param_a);
    var var_b = parseFloat(metadata.shared_param_b);
    var var_c = parseFloat(metadata.shared_param_c);

    var var_tk = parseFloat(metadata.shared_tk);
    var var_TempIni = parseFloat(metadata.shared_TempIni);

    var Temp = parseFloat(msg.Temp);


    if (metadata.shared_unidad == ""KPA"") {
        newMsg.MPA = ((var_a * Math.pow(Frecuencia, 2)) + (
            var_b * Frecuencia) + var_c - (var_tk *
            (var_TempIni - Temp)));
        newMsg.MCA = newMsg.MPA * 0.101972 + offset; //Presion de poro
    }

    if (metadata.shared_unidad == ""MPA"") {
        newMsg.MPA = ((var_a * Math.pow(Frecuencia, 2)) + (
            var_b * Frecuencia) + var_c - (var_tk *
            (var_TempIni - Temp)));
        newMsg.MCA = newMsg.MPA * 101.972 + offset; //Presion de poro
    }

}else if (metadata.shared_equation == ""polynomial_comp"") {
    
    if (with_temp===false) {
    
        newMsg.Temp=10+Math.random(1)
  
        var Temp = parseFloat(newMsg.Temp);
        
    }else{
        
        var Temp = parseFloat(newMsg.Temp)
    }

    

    newMsg.MPA=var_c0+var_c1*Frecuencia+var_c2*Temp+var_c3*Math.pow(Frecuencia, 2)+var_c4*Frecuencia*Temp+var_c5*Math.pow(Temp, 2)

    newMsg.MCA = newMsg.MPA * 0.101972 + offset; //Presion de poro
   

}




/*Agrege MCA<0*/

var _mca = newMsg.MCA;

if (newMsg.MCA < 0) {
    _mca = 0;
}

// 17 Marzo Correccion del ALT en el caso settlement-cell

if (metadata.deviceType == 'settlement-cell') {

    newMsg.ALT_INSTALL = parseFloat(metadata.shared_altitud);
    newMsg.ALT = newMsg.ALT_INSTALL - Math.abs(newMsg.MCA);

} else {

    newMsg.ALT = _mca + parseFloat(metadata.shared_altitud);
    newMsg.ALT_INSTALL = parseFloat(metadata.shared_altitud);

}

//////



newMsg.umbral1 = metadata.ss_umbral1;
newMsg.umbral2 = metadata.ss_umbral2;
newMsg.umbral3 = metadata.ss_umbral3;
newMsg.umbral4 = metadata.ss_umbral4;
newMsg.umbral5 = metadata.ss_umbral5;

//Variables ANEXO
if ((typeof metadata.shared_anexo1 != 'undefined')) {
    newMsg.anexo1 = metadata.shared_anexo1;
}
if ((typeof metadata.shared_anexo2 != 'undefined')) {
    newMsg.anexo2 = metadata.shared_anexo2;
}
if ((typeof metadata.shared_anexo3 != 'undefined')) {
    newMsg.anexo3 = metadata.shared_anexo3;
}


var condicional = 0;

if (metadata.ss_umbral_base_on == ""COTA"") {
    condicional = newMsg.ALT;
} else if (metadata.ss_umbral_base_on == ""MPA"") {
    condicional = newMsg.MPA;
} else if (metadata.ss_umbral_base_on == ""KPA"") {
    condicional = newMsg.MCA;
}




//Color de alerta   
if (condicional < parseFloat(metadata.ss_umbral1)) {
    newMsg.alarmcolor = ""#00ff00"";
    newMsg.alarmname = ""OFF"";
    newMsg.alarmlevel = ""level0"";
} else if (condicional >= parseFloat(metadata.ss_umbral1) &&
    condicional < parseFloat(metadata.ss_umbral2)) {
    newMsg.alarmcolor = ""#4caf50"";
    newMsg.alarmname = ""ON"";
    newMsg.alarmlevel = ""level1"";
} else if (condicional >= parseFloat(metadata.ss_umbral2) &&
    condicional < parseFloat(metadata.ss_umbral3)) {
    newMsg.alarmcolor = ""#ffeb3b"";
    newMsg.alarmname = ""ON"";
    newMsg.alarmlevel = ""level2"";
} else if (condicional >= parseFloat(metadata.ss_umbral3) &&
    condicional < parseFloat(metadata.ss_umbral4)) {
    newMsg.alarmcolor = ""#f44336"";
    newMsg.alarmname = ""ON"";
    newMsg.alarmlevel = ""level3"";
} else if (condicional >= parseFloat(metadata.ss_umbral4) &&
    condicional < parseFloat(metadata.ss_umbral5)) {
    newMsg.alarmcolor = ""#f44336"";
    newMsg.alarmname = ""ON"";
    newMsg.alarmlevel = ""level4"";
} else if (condicional >= parseFloat(metadata.ss_umbral5) &&
    parseFloat(metadata.ss_umbral5) > 0) {
    newMsg.alarmcolor = ""#9c27b0"";
    newMsg.alarmname = ""ON"";
    newMsg.alarmlevel = ""level5"";
} else {
    newMsg.alarmlevel = ""level9"";
    newMsg.alarmcolor = ""#00ff00"";
    newMsg.alarmname = ""OFF"";
}



newMsg.timestamp = metadata.ts;
metadata.ALT = newMsg.ALT;
metadata.MPA = newMsg.MPA;

newMsg.shared_unidad = metadata.shared_unidad;
newMsg.shared_cf = metadata.shared_cf
newMsg.shared_FreqIni = metadata.shared_FreqIni
newMsg.factor_unidad = factor_unidad
newMsg.offset_bunits = offset_bunits


if(newMsg.Temp==""NaN"" || newMsg.Temp==""NAN""){
    newMsg.Temp=10
}
return {
    msg: newMsg,
    metadata: metadata,
    msgType: msgType
};"
