Task Name,Task Description,Folder Name,List Name,Status,Priority,Start Date,Due Date,Tags,Time Estimate,Task ID,Recurso,Etapa,Release,Depends On,Complejidad,Riesgo,Stream,Avance Objetivo %,Sprint,Mes Calendario,Tipo Metodologia
"Monitoreo de Kafka/Redpanda: lag, throughput, particiones","Dashboard de monitoreo del message broker: consumer lag por topic, throughput (msgs/s), estado de particiones, disk usage, replication status. Alertas por lag excesivo (>1000 msgs).",Etapa 1 - Plataforma Reportabilidad,MES5_OCTUBRE_Optimizacion,Backlog,Normal,2026-11-02,2026-11-30,"INTEGRACION,SENSORES,INFRAESTRUCTURA",24,BE3-I11,BACKEND 3,Etapa 1,R5,,Media,Medio,Backend,0,S23,Noviembre,Por etapa
Verificación de integridad de sincronización de datos,"Proceso automatizado de verificación: comparar datos entre sistema legacy y plataforma nueva, detectar discrepancias, generar reporte de diferencias. Ejecutar antes de cada release y durante marcha blanca.",Etapa 1 - Plataforma Reportabilidad,MES5_OCTUBRE_Optimizacion,Backlog,High,2026-09-28,2026-11-30,"INTEGRACION,PRUEBAS_CALIDAD,DATOS",32,BE3-I12,"BACKEND 3, QA",Etapa 1,R5,,Alta,Alto,Backend,0,S18,Septiembre,Por etapa
Servicio de rate limiting por tenant y por endpoint,"Control de tráfico por API: límites de peticiones por tenant (1000 req/min), por endpoint (100 req/min para exportaciones), por usuario. Respuesta 429 con retry-after. Dashboard de consumo de API.",Etapa 1 - Plataforma Reportabilidad,MES5_OCTUBRE_Optimizacion,Backlog,High,2026-09-21,2026-10-02,"INTEGRACION,SEGURIDAD,DATOS",32,BE3-I13,BACKEND 3,Etapa 1,R5,,Alta,Medio,Backend,0,S17,Septiembre,Por etapa
Automatizar instalacion de servidores (Ansible),"OBJETIVO: Levantar un servidor identico en minutos si falla o hay que escalar.

PARA LA MINA: Menos tiempo caido; recuperacion rapida en faena.

ENTREGABLE: Playbooks Ansible (OS, Docker, servicios, red, seguridad basica).

VPS REQUERIDO: Desarrollo (desde semana 7, jul 2026).

DEPENDE DE: DEV-002.

EXITO: Servidor nuevo listo en <30 minutos ejecutando un playbook.",Etapa 1 - Plataforma Reportabilidad,MES2_JULIO_Core_Seguridad,Backlog,High,2026-06-30,2026-07-31,INFRAESTRUCTURA,30,SYS-I01,"BACKEND 3, SYS",Etapa 1,R2,DEV-002,Alta,Medio,Infraestructura,0,S5,Junio,Por etapa
Centralizar logs del sistema (Loki + Grafana),"OBJETIVO: Ver en un solo lugar errores y eventos de todos los servicios.

PARA LA MINA: Diagnosticar fallas de sensores, informes o login sin revisar cada servidor.

ENTREGABLE: Loki + Promtail + Grafana con busqueda y retencion 90 dias.

VPS REQUERIDO: Desarrollo (jul 2026).

DEPENDE DE: DEV-003.

EXITO: Un error en backend aparece en dashboard en menos de 1 minuto.",Etapa 1 - Plataforma Reportabilidad,MES2_JULIO_Core_Seguridad,Backlog,High,2026-06-30,2026-07-31,INFRAESTRUCTURA,30,SYS-I02,"BACKEND 3, SYS",Etapa 1,R2,DEV-003,Alta,Medio,Infraestructura,0,S5,Junio,Por etapa
Configurar dominios y DNS de la plataforma,"OBJETIVO: Que usuarios accedan con URLs claras por ambiente (dev, pruebas, produccion).

PARA LA MINA: Operadores entran a app.plataforma.com; desarrollo en dev.plataforma.com.

ENTREGABLE: DNS, subdominios, failover DNS al servidor de respaldo.

VPS REQUERIDO: Desarrollo + staging (ago 2026).

DEPENDE DE: DEV-003.

EXITO: Cada ambiente tiene URL propia y certificado SSL valido.",Etapa 1 - Plataforma Reportabilidad,MES3_AGOSTO_UX_Sensores,Backlog,Normal,2026-08-03,2026-09-04,INFRAESTRUCTURA,11,SYS-I03,SYS,Etapa 1,R3,DEV-003,Baja,Bajo,Infraestructura,0,S10,Agosto,Por etapa
Gestionar parches de seguridad del sistema operativo,"OBJETIVO: Mantener servidores Linux actualizados sin sorpresas en produccion.

PARA LA MINA: Reduce riesgo de intrusion o caida por vulnerabilidades conocidas.

ENTREGABLE: Proceso mensual: evaluar parches -> probar en staging -> aplicar en prod.

VPS REQUERIDO: Todos (desde ago 2026, continuo).

DEPENDE DE: DEV-003.

EXITO: Registro de parches aplicados; cero servidores con CVE critico sin parche.",Etapa 1 - Plataforma Reportabilidad,MES3_AGOSTO_UX_Sensores,Backlog,High,2026-08-03,2026-09-04,"INFRAESTRUCTURA,SEGURIDAD",29,SYS-I04,SYS,Etapa 1,R3,DEV-003,Media,Alto,Infraestructura,0,S10,Agosto,Por etapa
Mantenimiento semanal de bases de datos,"OBJETIVO: Mantener PostgreSQL, QuestDB y Redis rapidos y sin llenar discos.

PARA LA MINA: Telemetria e informes siguen respondiendo con miles de sensores activos.

ENTREGABLE: Rutina semanal (2h): limpieza, indices, consultas lentas, alertas de espacio.

VPS REQUERIDO: Desarrollo desde semana 10; produccion desde oct 2026.

DEPENDE DE: DEV-003 (BD instalada).

EXITO: Sin caidas por disco lleno; consultas criticas bajo umbral acordado.",Etapa 1 - Plataforma Reportabilidad,MES3_AGOSTO_UX_Sensores,Backlog,High,2026-08-03,2026-10-02,"DATOS,INFRAESTRUCTURA",34,SYS-I05,"BACKEND 1, ARQ-Arquitecto TI / PMO, SYS",Etapa 1,R3,DEV-003,Media,Medio,Infraestructura,0,S10,Agosto,Por etapa
Probar que los backups se pueden restaurar,"OBJETIVO: Confirmar mensualmente que las copias de seguridad realmente funcionan.

PARA LA MINA: Si hay desastre, se recupera informacion e historial de sensores.

ENTREGABLE: Restauracion en ambiente test + acta con tiempo y integridad verificada.

VPS REQUERIDO: Staging (sep 2026 en adelante).

DEPENDE DE: DEV-004.

EXITO: Restauracion completa probada; tiempo documentado para auditoria.",Etapa 1 - Plataforma Reportabilidad,MES4_SEPTIEMBRE_Integracion_QA,Backlog,High,2026-08-31,2026-11-06,INFRAESTRUCTURA,25,SYS-I06,"BACKEND 1, ARQ-Arquitecto TI / PMO, SYS",Etapa 1,R4,DEV-004,Media,Alto,Infraestructura,0,S14,Agosto,Por etapa
Documentar infraestructura y red (diagramas),"OBJETIVO: Dejar mapa claro de servidores, redes, puertos y credenciales para operacion y DR.

PARA LA MINA: TI del cliente entiende la arquitectura sin depender de una sola persona.

ENTREGABLE: Diagrama de red, inventario, runbook de acceso, vault de secretos.

VPS REQUERIDO: Documentacion de dev + staging (sep 2026).

DEPENDE DE: SYS-I03, DEV-004.

EXITO: Documento actualizado tras cada cambio mayor de infra.",Etapa 1 - Plataforma Reportabilidad,MES4_SEPTIEMBRE_Integracion_QA,Backlog,Normal,2026-08-24,2026-09-04,"DOCUMENTACION,INFRAESTRUCTURA",23,SYS-I07,"ARQ-Arquitecto TI / PMO, SYS",Etapa 1,R4,DEV-004,Media,Medio,Infraestructura,0,S13,Agosto,Por etapa
"Igualar ambientes dev, staging y produccion","OBJETIVO: Evitar sorpresas: lo que funciona en desarrollo debe funcionar igual en produccion.

PARA LA MINA: Menos bugs el dia del Go-Live.

ENTREGABLE: Checklist de paridad, sync de configs, reporte semanal de diferencias.

VPS REQUERIDO: Los tres ambientes activos (sep 2026).

DEPENDE DE: DEV-003, DEV-004.

EXITO: Drift detectado y corregido antes de cada release.",Etapa 1 - Plataforma Reportabilidad,MES4_SEPTIEMBRE_Integracion_QA,Backlog,High,2026-08-24,2026-10-02,INFRAESTRUCTURA,30,SYS-I08,"BACKEND 3, SYS",Etapa 1,R4,DEV-003,Media,Medio,Infraestructura,0,S13,Agosto,Por etapa
Optimizar red mina ↔ datacenter Lima,"OBJETIVO: Reducir latencia y perdida de paquetes entre faena y datacenter.

PARA LA MINA: Sensores y mapas responden mas rapido con fibra, 4G o satelite.

ENTREGABLE: Informe de latencia, ajustes MTU/QoS, recomendaciones por tipo de enlace.

VPS REQUERIDO: Produccion (oct 2026).

EXITO: Latencia objetivo <20 ms desde oficina mina con fibra.",Etapa 1 - Plataforma Reportabilidad,MES5_OCTUBRE_Optimizacion,Backlog,High,2026-09-28,2026-11-06,INFRAESTRUCTURA,22,SYS-I09,SYS,Etapa 1,R5,P2-M5-001,Alta,Alto,Infraestructura,0,S18,Septiembre,Por etapa
Configurar firewall y segmentacion de red,"OBJETIVO: Separar trafico de aplicacion, bases de datos y administracion.

PARA LA MINA: Un ataque o error en un segmento no tumba toda la operacion.

ENTREGABLE: Reglas firewall, VLANs, logs de bloqueos, revision mensual.

VPS REQUERIDO: Produccion (oct 2026).

EXITO: Solo puertos necesarios abiertos; acceso admin por VPN.",Etapa 1 - Plataforma Reportabilidad,MES5_OCTUBRE_Optimizacion,Backlog,High,2026-09-21,2026-10-02,"INFRAESTRUCTURA,SEGURIDAD",29,SYS-I10,SYS,Etapa 1,R5,P2-M5-002,Alta,Alto,Infraestructura,0,S17,Septiembre,Por etapa
Acelerar carga web con Nginx (cache y compresion),"OBJETIVO: Paginas e imagenes cargan rapido incluso con 3G/4G en faena.

PARA LA MINA: Operadores no abandonan la app por lentitud.

ENTREGABLE: Nginx con gzip/brotli, cache estatico, tiempos medidos antes/despues.

VPS REQUERIDO: Produccion.

EXITO: Reduccion >50% tiempo de carga en conexiones moviles.",Etapa 1 - Plataforma Reportabilidad,MES5_OCTUBRE_Optimizacion,Backlog,Normal,2026-09-21,2026-11-30,INFRAESTRUCTURA,16,SYS-I11,"FRONTEND 1, SYS",Etapa 1,R5,P2-M5-003,Media,Medio,Infraestructura,0,S17,Septiembre,Por etapa
Alertas de vencimiento de certificados SSL,"OBJETIVO: Evitar que la plataforma quede inaccesible por certificado vencido.

PARA LA MINA: Acceso continuo sin avisos de ""conexion no segura"".

ENTREGABLE: Monitoreo 30/15/7 dias, renovacion automatica certbot, dashboard.

VPS REQUERIDO: Todos los ambientes.

EXITO: Cero interrupciones por SSL en 12 meses.",Etapa 1 - Plataforma Reportabilidad,MES5_OCTUBRE_Optimizacion,Backlog,Normal,2026-11-02,2026-11-30,"INFRAESTRUCTURA,SEGURIDAD",14,SYS-I12,SYS,Etapa 1,R5,P2-M5-007,Baja,Medio,Infraestructura,0,S23,Noviembre,Por etapa
Plan de capacidad y escalamiento (1 ano),"OBJETIVO: Proyectar CPU, RAM, disco y red para crecimiento de sensores e informes.

PARA LA MINA: Evitar sorpresas de costo o caida cuando crece la operacion.

ENTREGABLE: Modelo de crecimiento (10K sensores, informes, usuarios), plan de upgrade.

VPS REQUERIDO: Produccion.

EXITO: Documento aprobado por ARQ y gerencia TI.",Etapa 1 - Plataforma Reportabilidad,MES5_OCTUBRE_Optimizacion,Backlog,High,2026-09-21,2026-11-06,INFRAESTRUCTURA,23,SYS-I13,"ARQ-Arquitecto TI / PMO, SYS",Etapa 1,R5,P2-M5-015,Alta,Alto,Infraestructura,0,S17,Septiembre,Por etapa
Soporte infraestructura 24/7 en marcha blanca y Go-Live,"OBJETIVO: Presencia SYS durante las semanas criticas de puesta en marcha.

PARA LA MINA: Respuesta inmediata si falla servidor, red o certificado en faena real.

ENTREGABLE: Turno on-call, runbook de incidentes, escalamiento a datacenter Lima.

VPS REQUERIDO: Produccion (nov 2026).

EXITO: Cero incidentes P1 sin respuesta en <15 minutos.",Etapa 1 - Plataforma Reportabilidad,MES6_NOVIEMBRE_GoLive,Backlog,Urgent,2026-11-02,2026-11-30,"PRODUCCION,INFRAESTRUCTURA",36,SYS-I14,SYS,Etapa 1,R6,P2-M6-009,Media,Alto,Infraestructura,0,S23,Noviembre,Por etapa
"Instalar MinIO — almacenamiento de archivos (reportes, imagenes)","OBJETIVO: Guardar PDFs, imagenes de informes y adjuntos como Amazon S3 pero en Lima.

PARA LA MINA: Archivos bajo control del cliente, sin costo por descarga en nube publica.

ENTREGABLE: MinIO en Docker, discos dedicados, cifrado, politicas de retencion.

VPS REQUERIDO: Produccion (oct 2026).

DEPENDE DE: P2-M5-003.

EXITO: Backend sube y descarga archivos via API S3-compatible.",Etapa 1 - Plataforma Reportabilidad,MES5_OCTUBRE_Optimizacion,Backlog,High,2026-09-21,2026-11-30,"INFRAESTRUCTURA,SEGURIDAD",22,VPS-001,SYS,Etapa 1,R5,P2-M5-003,Alta,Medio,Infraestructura,0,S17,Septiembre,Por etapa
Instalar QuestDB — base de datos de sensores en tiempo real,"OBJETIVO: Almacenar y consultar millones de lecturas IoT por segundo.

PARA LA MINA: Graficos de sensores en vivo sin saturar PostgreSQL.

ENTREGABLE: QuestDB en Docker, puertos ingest/consulta, NVMe, backup configurado.

VPS REQUERIDO: Produccion (oct 2026).

DEPENDE DE: P2-M5-003.

EXITO: 10K sensores simulados escriben y consultan sin degradacion.",Etapa 1 - Plataforma Reportabilidad,MES5_OCTUBRE_Optimizacion,Backlog,Urgent,2026-09-21,2026-11-30,"INFRAESTRUCTURA,SENSORES,CRITICO",25,VPS-002,"BACKEND 1, ARQ-Arquitecto TI / PMO, SYS",Etapa 1,R5,P2-M5-003,Alta,Alto,Infraestructura,0,S17,Septiembre,Por etapa
Configurar VPN WireGuard para acceso seguro desde mina,"OBJETIVO: Que personal autorizado entre a la plataforma cifrado desde faena.

PARA LA MINA: Seguridad en 4G/satelite; perfiles por rol (admin, supervisor, ingeniero).

ENTREGABLE: Servidor WireGuard, perfiles, logs de conexion, guia de uso.

VPS REQUERIDO: Produccion.

DEPENDE DE: P2-M5-002.

EXITO: Conexion VPN estable desde tablet en zona minera.",Etapa 1 - Plataforma Reportabilidad,MES5_OCTUBRE_Optimizacion,Backlog,High,2026-09-21,2026-09-25,"SEGURIDAD,INFRAESTRUCTURA",23,VPS-003,"BACKEND 2, SYS",Etapa 1,R5,P2-M5-002,Alta,Alto,Infraestructura,0,S17,Septiembre,Por etapa
Provisionar servidor VPS de respaldo (arquitectura Activo-Pasivo),"Contratacion y configuracion del segundo servidor VPS en el datacenter Lima como respaldo. Arquitectura Activo-Pasivo: el servidor principal atiende todo el trafico; el de respaldo se mantiene sincronizado y listo para tomar el control si el principal falla. Cambio automatico via DNS en menos de 5 minutos. Ambos servidores tienen la misma configuracion: Docker, bases de datos, servicios. El respaldo tambien almacena las copias de seguridad encriptadas.",Etapa 1 - Plataforma Reportabilidad,MES5_OCTUBRE_Optimizacion,Backlog,Urgent,2026-09-21,2026-10-02,"INFRAESTRUCTURA,CRITICO",28,VPS-004,"BACKEND 1, ARQ-Arquitecto TI / PMO, SYS",Etapa 1,R5,P2-M5-003,Alta,Alto,Infraestructura,0,S17,Septiembre,Por etapa
"Plan de conectividad operador-agnostica para clientes mineros (Claro, Movistar, Bitel, Entel)","Disenar y documentar la arquitectura de conectividad para que los usuarios de la mina se conecten sin importar el operador telefonico. Opciones validadas: (1) Fibra optica convencional para oficinas de mina con conexion fija; (2) Red movil 3G/4G de operadores peruanos (Claro, Movistar, Bitel, Entel) para tablets y dispositivos moviles en campo; (3) Conexion satelital para zonas sin cobertura celular. El VPS en datacenter Lima tiene IP publica fija accesible desde cualquier operador. Incluye pruebas de latencia con cada tipo de conexion.",Etapa 1 - Plataforma Reportabilidad,MES5_OCTUBRE_Optimizacion,Backlog,High,2026-09-21,2026-10-02,"INFRAESTRUCTURA,DOCUMENTACION,CRITICO",23,VPS-005,"ARQ-Arquitecto TI / PMO, SYS",Etapa 1,R5,P2-M5-001,Alta,Alto,Arquitectura,0,S17,Septiembre,Por etapa
Instalar WAF (Web Application Firewall) para proteger la plataforma web,"Instalacion de firewall de aplicaciones web (ModSecurity con Nginx o similar) que filtra ataques antes de que lleguen al sistema: bloquea intentos de inyeccion SQL, cross-site scripting, bots maliciosos, escaneos automaticos. Complementa el firewall de red (iptables) con proteccion a nivel de aplicacion. Reglas personalizadas para la plataforma minera. Logs de ataques bloqueados visibles en Grafana.",Etapa 1 - Plataforma Reportabilidad,MES5_OCTUBRE_Optimizacion,Backlog,High,2026-09-21,2026-10-02,"SEGURIDAD,INFRAESTRUCTURA",23,VPS-006,"BACKEND 2, SYS",Etapa 1,R5,P2-M5-006,Alta,Alto,Infraestructura,0,S17,Septiembre,Por etapa
Instalar Redis en Docker: cache de datos y sesiones de usuarios,"Despliegue de Redis como servicio Docker en el VPS: almacena temporalmente los datos mas consultados (documentos abiertos, sesiones activas, resultados de busqueda) para que el sistema responda mas rapido sin consultar la base de datos cada vez. Configuracion de seguridad: contrasena, cifrado de datos sensibles, limite de memoria. Persistencia en disco para no perder datos si el contenedor se reinicia.",Etapa 1 - Plataforma Reportabilidad,MES5_OCTUBRE_Optimizacion,Backlog,High,2026-09-21,2026-11-06,"INFRAESTRUCTURA,DATOS",13,VPS-007,"BACKEND 1, ARQ-Arquitecto TI / PMO, SYS",Etapa 1,R5,P2-M5-005,Alta,Medio,Infraestructura,0,S17,Septiembre,Por etapa
Configurar replicacion automatica de datos al servidor de respaldo,"Proceso automatico que copia continuamente los datos del servidor principal al de respaldo: base de datos PostgreSQL (replica en streaming), QuestDB (replica de datos de sensores), MinIO (sincronizacion de archivos), Redis (replica). Si el servidor principal falla, el respaldo tiene los datos actualizados hasta segundos antes del fallo.",Etapa 1 - Plataforma Reportabilidad,MES5_OCTUBRE_Optimizacion,Backlog,Urgent,2026-09-21,2026-11-30,"INFRAESTRUCTURA,CRITICO",25,VPS-008,"BACKEND 1, ARQ-Arquitecto TI / PMO, SYS",Etapa 1,R5,VPS-004,Alta,Alto,Infraestructura,0,S17,Septiembre,Por etapa
Documentar arquitectura completa VPS datacenter Lima (diagrama tecnico y gerencial),"Elaborar documentacion completa de la arquitectura del datacenter: (1) Diagrama tecnico con todos los componentes Docker (C++, React, PostgreSQL, QuestDB, Redis, MinIO, Kafka, Prometheus, Grafana, WireGuard); (2) Diagrama de red (VLANs, firewall, VPN, DNS); (3) Diagrama gerencial simplificado para presentar al Directorio; (4) Inventario de servidores, IPs, puertos, credenciales. Basado en el informe de evaluacion AWS vs VPS.",Etapa 1 - Plataforma Reportabilidad,MES5_OCTUBRE_Optimizacion,Backlog,High,2026-09-21,2026-11-30,"DOCUMENTACION,ARQUITECTURA",21,VPS-009,"BACKEND 1, ARQ-Arquitecto TI / PMO, SYS",Etapa 1,R5,VPS-005,Media,Medio,Arquitectura,0,S17,Septiembre,Por etapa
"Prueba de conectividad desde mina real: fibra, 4G (todos los operadores) y satelital","Prueba real de conexion desde la unidad minera al datacenter Lima usando los 3 tipos de conectividad: (1) Fibra optica de oficina central de mina; (2) Celular 4G con chips de Claro, Movistar, Bitel y Entel desde distintas zonas de la mina; (3) Satelital desde zona sin cobertura. Medir latencia, estabilidad y velocidad en cada caso. Verificar que la plataforma funciona correctamente en conexiones lentas (3G/satelital). Documentar resultados y recomendaciones.",Etapa 1 - Plataforma Reportabilidad,MES6_NOVIEMBRE_GoLive,Backlog,Urgent,2026-11-02,2026-11-06,"INFRAESTRUCTURA,PRUEBAS_CALIDAD,CRITICO",24,VPS-010,"ARQ-Arquitecto TI / PMO, SYS, QA",Etapa 1,R6,VPS-005,Alta,Alto,Infraestructura,0,S23,Noviembre,Por etapa
Prueba de failover completo: caida de servidor principal y activacion de respaldo,"Simulacro real donde se apaga el servidor VPS principal y se verifica: (1) El DNS redirige al servidor de respaldo en menos de 5 minutos; (2) Todos los servicios funcionan en el respaldo (plataforma, sensores, informes); (3) Los datos estan completos y actualizados; (4) Los usuarios de mina no pierden sesion activa. Documentar tiempos y resultados. Repetir el simulacro en sentido inverso (volver al principal).",Etapa 1 - Plataforma Reportabilidad,MES6_NOVIEMBRE_GoLive,Backlog,Urgent,2026-11-02,2026-11-06,"PRUEBAS_CALIDAD,CRITICO,INFRAESTRUCTURA",23,VPS-011,"SYS, QA",Etapa 1,R6,VPS-008,Alta,Alto,Infraestructura,0,S23,Noviembre,Por etapa
Optimizar velocidad de carga de la plataforma web,"Hacer que la plataforma cargue rapidamente: dividir el codigo en partes que se cargan solo cuando se necesitan (el editor se carga al abrir un informe, el mapa solo al ver el dashboard), comprimir archivos, precargar pantallas principales. La plataforma debe mostrar contenido en menos de 1.5 segundos.",Etapa 1 - Plataforma Reportabilidad,MES3_AGOSTO_UX_Sensores,Backlog,High,2026-08-03,2026-09-04,"EXPERIENCIA_USUARIO,DATOS",25,FE1-O01,FRONTEND 1,Etapa 1,R3,,Alta,Medio,Frontend,0,S10,Agosto,Por etapa
